provinsi,jenis,daerah,tahun,periode,gk,jenis_encoded,daerah_encoded,gk_scaled,cluster,PC1,PC2,gk_original
SULAWESI BARAT,TOTAL,PERDESAAN,2013,SEPTEMBER,228346.0,2,0,-0.48885386060776376,3,-0.09378482301263691,-1.1952398924636851,228346.0
SULAWESI BARAT,TOTAL,PERDESAAN,2014,MARET,233215.0,2,0,-0.4574939603130836,3,-0.06619964901164377,-1.1946604091595845,233215.0
SULAWESI BARAT,TOTAL,PERDESAAN,2014,SEPTEMBER,246695.0,2,0,-0.3706729588811082,3,0.010170888169170778,-1.193056088983105,246695.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2013,MARET,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2013,SEPTEMBER,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2014,MARET,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2014,SEPTEMBER,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2015,MARET,257004.0,2,2,-0.3042755031123965,5,0.25687976213610597,0.7535903676466388,257004.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2015,SEPTEMBER,269080.0,2,2,-0.22649728254173362,5,0.32529597927227194,0.7550275909738765,269080.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2016,MARET,273224.0,2,2,-0.1998069094012213,5,0.34877368743824333,0.755520788511809,273224.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2016,SEPTEMBER,280117.0,2,2,-0.1554109774375265,5,0.38782577295659315,0.7563411578720814,280117.0
SULAWESI BARAT,TOTAL,PERDESAAN,2015,MARET,263110.0,2,0,-0.26494842338363966,3,0.10316958014417588,-1.191102460222207,263110.0
SULAWESI BARAT,TOTAL,PERDESAAN,2015,SEPTEMBER,279594.0,2,0,-0.1587794777156365,3,0.1965591895572728,-1.1891406194366663,279594.0
SULAWESI BARAT,TOTAL,PERDESAAN,2016,MARET,290340.0,2,0,-0.08956742420020568,3,0.25744033143746803,-1.1878616858597786,290340.0
SULAWESI BARAT,TOTAL,PERDESAAN,2016,SEPTEMBER,295739.0,2,0,-0.05479393853765114,3,0.28802820460061473,-1.1872191246852375,295739.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2015,MARET,261882.0,2,1,-0.27285763627373355,5,0.19036415410416074,-0.21853884418673986,261882.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,277479.0,2,1,-0.17240161555158814,5,0.2787284915232382,-0.21668256957304932,277479.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2016,MARET,286840.0,2,1,-0.11210996908239514,5,0.331762957291013,-0.21556847156325532,286840.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,292518.0,2,1,-0.07553952055637464,5,0.3639314966168783,-0.2148927052455959,292518.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2017,MARET,295178.0,2,2,-0.05840718644591065,5,0.4731534183928131,0.7581336405262326,295178.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2017,SEPTEMBER,318376.0,2,2,0.09100480103324107,5,0.6045809941732684,0.7608945470139156,318376.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2018,MARET,321324.0,2,2,0.1099920645511538,5,0.6212828000789835,0.761245402791383,321324.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2018,SEPTEMBER,326426.0,2,2,0.14285265426227683,5,0.6501880286173006,0.7618526165555074,326426.0
SULAWESI BARAT,TOTAL,PERDESAAN,2017,MARET,304849.0,2,0,0.003881085427133424,3,0.33964063736895456,-1.1861348994027652,304849.0
SULAWESI BARAT,TOTAL,PERDESAAN,2017,SEPTEMBER,315137.0,2,0,0.07014328592655203,3,0.3979269939354396,-1.1849104746271257,315137.0
SULAWESI BARAT,TOTAL,PERDESAAN,2018,MARET,318512.0,2,0,0.09188073992009187,3,0.41704795558122976,-1.1845087995087566,318512.0
SULAWESI BARAT,TOTAL,PERDESAAN,2018,SEPTEMBER,323561.0,2,0,0.12439997109442746,3,0.44565291420333153,-1.183907893531676,323561.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2017,MARET,302851.0,2,1,-0.008987487337042159,5,0.4224727993386407,-0.21366292480171145,302851.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,315918.0,2,1,0.07517349379883488,5,0.4965034973610222,-0.21210775775823554,315918.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2018,MARET,319121.0,2,1,0.09580314272959284,5,0.5146499981466414,-0.21172655319404676,319121.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,324042.0,2,1,0.1274979608339512,5,0.5425297765937326,-0.21114088111775198,324042.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2019,MARET,328806.0,2,2,0.15818158478216565,5,0.663671847496406,0.7621358718982391,328806.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2019,SEPTEMBER,340649.0,2,2,0.2344591159363856,5,0.7307680100952477,0.763545364765453,340649.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2020,MARET,354993.0,2,2,0.32684490559070717,5,0.8120335134573843,0.7652525137722349,354993.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2020,SEPTEMBER,356967.0,2,2,0.33955890090426205,5,0.8232171514688776,0.7654874490859124,356967.0
SULAWESI BARAT,TOTAL,PERDESAAN,2019,MARET,328014.0,2,0,0.15308052891168164,3,0.4708812526355398,-1.1833779204051285,328014.0
SULAWESI BARAT,TOTAL,PERDESAAN,2019,SEPTEMBER,339838.0,2,0,0.22923568625082683,3,0.5378697713021533,-1.1819706888200623,339838.0
SULAWESI BARAT,TOTAL,PERDESAAN,2020,MARET,349695.0,2,0,0.2927219333661815,3,0.5937143102480945,-1.1807975594447242,349695.0
SULAWESI BARAT,TOTAL,PERDESAAN,2020,SEPTEMBER,352269.0,2,0,0.3093003649452546,3,0.6082972303299504,-1.1804912152211147,352269.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2019,MARET,328144.0,2,1,0.15391782343587726,5,0.5657695350147786,-0.21065268220351474,328144.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,339942.0,2,1,0.22990552187018332,5,0.6326107514583431,-0.2092485450045456,339942.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2020,MARET,350743.0,2,1,0.29947181537662,5,0.6938034941949883,-0.20796306561091404,350743.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,352874.0,2,1,0.3131970048463188,5,0.7058766110148932,-0.20770944496580446,352874.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2021,MARET,368899.0,2,2,0.4164096567712005,5,0.8908175409081563,0.7669075342747663,368899.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2021,SEPTEMBER,382292.0,2,2,0.5026703149446757,5,0.9666951821887683,0.7685015001593053,382292.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2022,MARET,404705.0,2,2,0.6470263316431079,5,1.0936753639271655,0.771168979989827,404705.0
SULAWESI BARAT,TOTAL,PERKOTAAN,2022,SEPTEMBER,428974.0,2,2,0.8033363378562095,5,1.2311706582032178,0.7740573513817394,428974.0
SULAWESI BARAT,TOTAL,PERDESAAN,2021,MARET,363308.0,2,0,0.38039955150368016,3,0.6708383549545062,-1.1791774102932098,363308.0
SULAWESI BARAT,TOTAL,PERDESAAN,2021,SEPTEMBER,384598.0,2,0,0.517522631658484,3,0.7914562137512079,-1.1766435841391114,384598.0
SULAWESI BARAT,TOTAL,PERDESAAN,2022,MARET,405377.0,2,0,0.6513545002604882,3,0.9091790173179842,-1.1741705745733055,405377.0
SULAWESI BARAT,TOTAL,PERDESAAN,2022,SEPTEMBER,426299.0,2,0,0.7861073928391076,3,1.0277119831115304,-1.1716805458839656,426299.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2021,MARET,364251.0,2,1,0.3864731571676529,5,0.7703326645390863,-0.2063554130186378,364251.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,384085.0,2,1,0.5142185386514659,5,0.8827015988450414,-0.20399487248597514,384085.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2022,MARET,405187.0,2,1,0.6501307621097407,5,1.0022543492596965,-0.2014834211236557,405187.0
SULAWESI BARAT,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,426977.0,2,1,0.7904742058191432,5,1.1257049431150339,-0.19889008754461368,426977.0
MALUKU,MAKANAN,PERKOTAAN,2015,MARET,293811.0,0,2,-0.06721166040418293,8,-0.46707798901403713,1.220547454894119,293811.0
MALUKU,MAKANAN,PERKOTAAN,2015,SEPTEMBER,294604.0,0,2,-0.062104163806589716,8,-0.46258527121104115,1.2206418336700793,294604.0
MALUKU,MAKANAN,PERKOTAAN,2016,MARET,301282.0,0,2,-0.01909298817137223,8,-0.4247512617679047,1.221436614837626,301282.0
MALUKU,MAKANAN,PERKOTAAN,2016,SEPTEMBER,309375.0,0,2,0.03303181632335899,8,-0.37890061210882964,1.222399802017763,309375.0
MALUKU,MAKANAN,PERDESAAN,2015,MARET,315018.0,0,0,0.0693768394005576,0,-0.5352339067650562,-0.7223481297265801,315018.0
MALUKU,MAKANAN,PERDESAAN,2015,SEPTEMBER,320259.0,0,0,0.103132690179859,0,-0.5055411778804384,-0.7217243728983214,320259.0
MALUKU,MAKANAN,PERDESAAN,2016,MARET,327734.0,0,0,0.1512771253211065,0,-0.46319178875383693,-0.7208347368954146,327734.0
MALUKU,MAKANAN,PERDESAAN,2016,SEPTEMBER,333547.0,0,0,0.18871707200686857,0,-0.43025841096213996,-0.7201429035730204,333547.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,306768.0,0,1,0.016240840749682444,7,-0.48782226396854916,0.2493797640329789,306768.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,310278.0,0,1,0.03884779290296387,7,-0.46793646385692755,0.24979750615608287,310278.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,318165.0,0,1,0.08964580761320051,7,-0.42325290104201035,0.2507361762771432,318165.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,324381.0,0,1,0.12968136732396898,7,-0.3880363387930532,0.251475972584042,324381.0
MALUKU,MAKANAN,PERKOTAAN,2017,MARET,319133.0,0,2,0.0958804314549032,8,-0.3236169547044982,1.2235611489229625,319133.0
MALUKU,MAKANAN,PERKOTAAN,2017,SEPTEMBER,341556.0,0,2,0.24030085542442725,8,-0.19658011826492822,1.2262298189019831,341556.0
MALUKU,MAKANAN,PERKOTAAN,2018,MARET,342923.0,0,2,0.24910532938269955,8,-0.18883542061461855,1.226392512201779,342923.0
MALUKU,MAKANAN,PERKOTAAN,2018,SEPTEMBER,356495.0,0,2,0.3365188777087211,8,-0.11194366018301516,1.2280077817444477,356495.0
MALUKU,MAKANAN,PERDESAAN,2017,MARET,342515.0,0,0,0.24647751272214716,0,-0.3794504749504527,-0.719075578399232,342515.0
MALUKU,MAKANAN,PERDESAAN,2017,SEPTEMBER,347373.0,0,0,0.2777665650186261,0,-0.3519276211207497,-0.71849740425848,347373.0
MALUKU,MAKANAN,PERDESAAN,2018,MARET,351733.0,0,0,0.305848135214725,0,-0.32722617140944765,-0.7179784995129719,351733.0
MALUKU,MAKANAN,PERDESAAN,2018,SEPTEMBER,364361.0,0,0,0.3871816371496646,0,-0.2556826147685481,-0.7164755799885963,364361.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,333356.0,0,1,0.18748689312901196,7,-0.33718874449054503,0.2525441308617795,333356.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,345090.0,0,1,0.2630623850283294,7,-0.27071011813448587,0.2539406511103559,345090.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,348099.0,0,1,0.2824425328999032,7,-0.25366271855161704,0.2542987667936665,348099.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,361160.0,0,1,0.366564869673125,7,-0.17966601334993915,0.2558532197480431,361160.0
MALUKU,MAKANAN,PERKOTAAN,2019,MARET,380992.0,0,2,0.49429736970271965,8,0.026843361279775046,1.2309232885221344,380992.0
MALUKU,MAKANAN,PERKOTAAN,2019,SEPTEMBER,399149.0,0,2,0.6112416518244094,8,0.12971130219906646,1.233084241151536,399149.0
MALUKU,MAKANAN,PERKOTAAN,2020,MARET,407169.0,0,2,0.6628962832401692,8,0.17514837253958093,1.2340387402476312,407169.0
MALUKU,MAKANAN,PERKOTAAN,2020,SEPTEMBER,423608.0,0,2,0.7687753961882585,8,0.26828303579740054,1.2359952253649271,423608.0
MALUKU,MAKANAN,PERDESAAN,2019,MARET,388514.0,0,0,0.5427445190180994,0,-0.1188445150260991,-0.713601014319271,388514.0
MALUKU,MAKANAN,PERDESAAN,2019,SEPTEMBER,424033.0,0,0,0.7715127052096672,0,0.08238731806925326,-0.7093737258661278,424033.0
MALUKU,MAKANAN,PERDESAAN,2020,MARET,428902.0,0,0,0.8028726055043474,0,0.10997249207024629,-0.708794242562027,428902.0
MALUKU,MAKANAN,PERDESAAN,2020,SEPTEMBER,433906.0,0,0,0.8351020039587691,0,0.13832250453707096,-0.7081986922531915,433906.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,385303.0,0,1,0.5220633442704679,7,-0.04288456830866294,0.25872659526886965,385303.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,414480.0,0,1,0.7099844391355083,7,0.12241685330295615,0.2621990915440282,414480.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,419778.0,0,1,0.744107411360034,7,0.1524325139842585,0.26282963221873057,419778.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,429678.0,0,1,0.8078706097410843,7,0.2085206681452425,0.2640078792326138,429678.0
MALUKU,MAKANAN,PERKOTAAN,2021,MARET,431414.0,0,2,0.8190517120026501,8,0.31250769553281865,1.2369242552831463,431414.0
MALUKU,MAKANAN,PERKOTAAN,2021,SEPTEMBER,441674.0,0,2,0.8851335721430112,8,0.37063541893602026,1.238145347642989,441674.0
MALUKU,MAKANAN,PERKOTAAN,2022,MARET,460569.0,0,2,1.0068311108712884,8,0.4776844768018579,1.2403941332316073,460569.0
MALUKU,MAKANAN,PERKOTAAN,2022,SEPTEMBER,495440.0,0,2,1.2314257058960965,8,0.6752450852612185,1.244544300062024,495440.0
MALUKU,MAKANAN,PERDESAAN,2021,MARET,440977.0,0,0,0.880644385347901,0,0.17838304373629488,-0.7073571382496392,440977.0
MALUKU,MAKANAN,PERDESAAN,2021,SEPTEMBER,457656.0,0,0,0.9880692728021976,0,0.27287741982225966,-0.7053720895683707,457656.0
MALUKU,MAKANAN,PERDESAAN,2022,MARET,473778.0,0,0,1.0919066752566713,0,0.36421612905290435,-0.7034533321584894,473778.0
MALUKU,MAKANAN,PERDESAAN,2022,SEPTEMBER,497638.0,0,0,1.2455824240821116,0,0.49939424605099314,-0.7006136378401809,497638.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,436876.0,0,1,0.8542309634730841,7,0.24930072204935982,0.2648645481221018,436876.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,450442.0,0,1,0.9416058674364505,7,0.3261584896602596,0.2664791035756715,450442.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,468335.0,0,1,1.0568497976013123,7,0.4275307464685917,0.268608636284703,468335.0
MALUKU,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,496691.0,0,1,1.239483055509702,7,0.588180817113931,0.2719834213681043,496691.0
MALUKU,NONMAKANAN,PERKOTAAN,2015,MARET,106536.0,1,2,-1.2733988297790488,1,-1.0618355503477133,0.9669706950476537,106536.0
MALUKU,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,110325.0,1,2,-1.2489949147623014,1,-1.0403690840733728,0.9674216423138763,110325.0
MALUKU,NONMAKANAN,PERKOTAAN,2016,MARET,111698.0,1,2,-1.240151796441374,1,-1.0325903936023597,0.9675850497027713,111698.0
MALUKU,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,115413.0,1,2,-1.216224495230707,1,-1.0115431721166974,0.9680271898701022,115413.00000000003
MALUKU,NONMAKANAN,PERDESAAN,2015,MARET,84158.0,1,0,-1.417529421028659,4,-1.3769209831599936,-0.9811121518053787,84158.0
MALUKU,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,85243.0,1,0,-1.4105412321151802,4,-1.3707739480827543,-0.980983020693251,85243.0
MALUKU,NONMAKANAN,PERDESAAN,2016,MARET,87443.0,1,0,-1.3963716324749469,4,-1.3583099138247579,-0.9807211880234993,87443.0
MALUKU,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,90151.0,1,0,-1.3789301434632415,4,-1.3429678207471878,-0.9803988958100047,90151.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,92864.0,1,1,-1.36145645081599,6,-1.2334456290550375,-0.00736624225113236,92864.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,95001.0,1,1,-1.347692616983636,6,-1.221338519414429,-0.007111907516923477,95001.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,96137.0,1,1,-1.3403759509875883,6,-1.214902545361209,-0.006976706647451647,96137.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,100275.0,1,1,-1.3137242222097312,6,-1.1914588300159412,-0.006484223198618522,100275.0
MALUKU,NONMAKANAN,PERKOTAAN,2017,MARET,118510.0,1,2,-1.196277563373524,1,-0.9939972111635089,0.9683957788602028,118510.0
MALUKU,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,119996.0,1,2,-1.1867066428892574,1,-0.985578322569244,0.9685726349271352,119996.0
MALUKU,NONMAKANAN,PERKOTAAN,2018,MARET,124804.0,1,2,-1.1557396269482383,1,-0.9583387422454046,0.9691448583253929,124804.0
MALUKU,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,127820.0,1,2,-1.1363143939869,1,-0.9412516843717149,0.9695038071126526,127820.00000000003
MALUKU,NONMAKANAN,PERDESAAN,2017,MARET,93271.0,1,0,-1.3588350748825468,4,-1.3252915539813017,-0.9800275694783567,93271.0
MALUKU,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,96192.0,1,0,-1.3400217109965824,4,-1.3087427157687528,-0.9796799271018362,96192.0
MALUKU,NONMAKANAN,PERDESAAN,2018,MARET,96604.0,1,0,-1.3373681314275934,4,-1.3064085420804372,-0.9796308929836828,96604.0
MALUKU,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,102147.0,1,0,-1.3016671810613145,4,-1.2750048412204036,-0.978971193670758,102146.99999999997
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,103508.0,1,1,-1.2929013514656973,6,-1.1731423651268038,-0.006099448188933154,103508.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,106124.0,1,1,-1.276052409348038,6,-1.1583214953000227,-0.005788105341628325,106123.99999999997
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,108357.0,1,1,-1.261670265713201,6,-1.145670500528156,-0.005522345181830146,108357.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,113012.0,1,1,-1.231688681019889,6,-1.119297737132259,-0.004968331055605235,113012.00000000003
MALUKU,NONMAKANAN,PERKOTAAN,2019,MARET,139398.0,1,2,-1.0617436555166173,1,-0.8756568713539499,0.9708817610446466,139398.00000000003
MALUKU,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,146707.0,1,2,-1.0146683810754966,1,-0.8342479502668154,0.9717516405824721,146707.0
MALUKU,NONMAKANAN,PERKOTAAN,2020,MARET,151053.0,1,2,-0.9866769810589265,1,-0.8096258171371553,0.9722688791200819,151053.0
MALUKU,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,160453.0,1,2,-0.9261341462324748,1,-0.7563703980348069,0.9733876187090215,160453.0
MALUKU,NONMAKANAN,PERDESAAN,2019,MARET,111187.0,1,0,-1.2434430079941736,4,-1.2237889913602729,-0.9778952994277778,111187.0
MALUKU,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,118574.0,1,0,-1.1958653568385356,4,-1.181938163603991,-0.977016136731661,118574.0
MALUKU,NONMAKANAN,PERDESAAN,2020,MARET,123188.0,1,0,-1.1661478419567006,4,-1.155797684482902,-0.9764670022142816,123188.0
MALUKU,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,132591.0,1,0,-1.1055856849489214,4,-1.102525268970202,-0.9753479055807923,132591.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,123475.0,1,1,-1.164299353276361,6,-1.0600199232952516,-0.0037230786812355587,123475.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,130898.0,1,1,-1.116489835944792,6,-1.0179651386147481,-0.002839631450522906,130898.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,135419.0,1,1,-1.0873713086841121,6,-0.9923515482145654,-0.0023015653141829073,135419.00000000003
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,144007.0,1,1,-1.0320583442703286,6,-0.9436964908474413,-0.0012794657833516965,144006.99999999997
MALUKU,NONMAKANAN,PERKOTAAN,2021,MARET,165150.0,1,2,-0.8958820510005766,1,-0.7297596848939845,0.9739466314589417,165150.0
MALUKU,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,171643.0,1,2,-0.8540624098805606,1,-0.6929737874225432,0.9747193948792591,171643.0
MALUKU,NONMAKANAN,PERKOTAAN,2022,MARET,178780.0,1,2,-0.8080949405022216,1,-0.6525393271955793,0.9755688038629041,178780.0
MALUKU,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,187267.0,1,2,-0.7534324895264668,1,-0.6044564823102995,0.9765788828938967,187267.0
MALUKU,NONMAKANAN,PERDESAAN,2021,MARET,139669.0,1,0,-1.059998218470025,4,-1.0624250714801569,-0.9745055184732907,139669.0
MALUKU,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,142688.0,1,0,-1.0405536633273593,4,-1.0453210171961156,-0.9741462126414813,142688.0
MALUKU,NONMAKANAN,PERDESAAN,2022,MARET,151424.0,1,0,-0.9842874713014145,4,-0.9958274702516352,-0.9731064989128668,151424.0
MALUKU,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,166486.0,1,0,-0.8872772395826894,4,-0.9104941593452978,-0.9713138972438659,166486.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,150854.0,1,1,-0.9879586857536568,6,-0.904905016954486,-0.00046457110617403874,150854.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,155467.0,1,1,-0.958247611598931,6,-0.8787702033035144,8.444439635557632e-05,155467.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,162991.0,1,1,-0.9097875808293329,6,-0.8361432061411666,0.0009799121269067346,162991.0
MALUKU,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,175765.0,1,1,-0.8275137327364506,6,-0.7637724908631455,0.002500207819365774,175765.0
MALUKU,TOTAL,PERKOTAAN,2013,MARET,315012.0,2,2,0.06933819503790241,5,0.5855223526987682,0.7604941810588951,315012.0
MALUKU,TOTAL,PERKOTAAN,2013,SEPTEMBER,358068.0,2,2,0.3466501414514879,5,0.8294548340679931,0.7656184844356381,358068.0
MALUKU,TOTAL,PERKOTAAN,2014,MARET,362783.0,2,2,0.3770181697713517,5,0.8561675256709264,0.7661796394528563,362783.0
MALUKU,TOTAL,PERKOTAAN,2014,SEPTEMBER,369738.0,2,2,0.4218134268158168,5,0.8955708703365469,0.7670073877338216,369738.0
MALUKU,TOTAL,PERDESAAN,2013,MARET,285967.0,2,0,-0.1177327238487241,3,0.2326652306146415,-1.1883821377983352,285967.0
MALUKU,TOTAL,PERDESAAN,2013,SEPTEMBER,339466.0,2,0,0.22683973576620556,3,0.5357622164185284,-1.1820149623442202,339466.0
MALUKU,TOTAL,PERDESAAN,2014,MARET,345536.0,2,0,0.2659349493190313,3,0.5701516200303639,-1.181292542205405,345536.0
MALUKU,TOTAL,PERDESAAN,2014,SEPTEMBER,355478.0,2,0,0.3299686582386677,3,0.6264777239362734,-1.1801092965678266,355478.0
MALUKU,TOTAL,PERDESAANPERKOTAAN,2013,MARET,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
MALUKU,TOTAL,PERDESAANPERKOTAAN,2013,SEPTEMBER,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
MALUKU,TOTAL,PERDESAANPERKOTAAN,2014,MARET,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
MALUKU,TOTAL,PERDESAANPERKOTAAN,2014,SEPTEMBER,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
MALUKU,TOTAL,PERKOTAAN,2015,MARET,400347.0,2,2,0.6189576429012273,5,1.0689852451560982,0.7706503132740187,400347.0
MALUKU,TOTAL,PERKOTAAN,2015,SEPTEMBER,404929.0,2,2,0.648469054515568,5,1.0949444292334345,0.7711956393162019,404929.0
MALUKU,TOTAL,PERKOTAAN,2016,MARET,412980.0,2,2,0.700323348471713,5,1.140557129147584,0.7721538278726435,412980.0
MALUKU,TOTAL,PERKOTAAN,2016,SEPTEMBER,424788.0,2,2,0.776375454177111,5,1.2074550002923212,0.7735591552201116,424788.0
MALUKU,TOTAL,PERDESAAN,2015,MARET,399176.0,2,0,0.6114155514563577,3,0.8740474371207861,-1.174908585657456,399176.0
MALUKU,TOTAL,PERDESAAN,2015,SEPTEMBER,405502.0,2,0,0.6521595911491378,3,0.9098872010826432,-1.1741556977170695,405502.0
MALUKU,TOTAL,PERDESAAN,2016,MARET,415177.0,2,0,0.7144736259306187,3,0.964700624467241,-1.173004229044411,415177.0
MALUKU,TOTAL,PERDESAAN,2016,SEPTEMBER,423698.0,2,0,0.7693550616280862,3,1.0129760953365081,-1.1719901035085223,423698.0
MALUKU,TOTAL,PERDESAANPERKOTAAN,2015,MARET,399632.0,2,1,0.6143525230181516,5,0.9707826627582555,-0.20214454861477904,399632.0
MALUKU,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,405279.0,2,1,0.6507233090037869,5,1.0027755725104854,-0.20147247175746597,405279.0
MALUKU,TOTAL,PERDESAANPERKOTAAN,2016,MARET,414302.0,2,1,0.7088379897100714,5,1.0538951093786224,-0.20039860076693394,414302.0
MALUKU,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,424656.0,2,1,0.775525278198697,5,1.1125553869728475,-0.1991663210112019,424656.0
MALUKU,TOTAL,PERKOTAAN,2017,MARET,437644.0,2,2,0.8591774418929474,5,1.2802902841199586,0.7750892101302612,437644.0
